,X,Y,date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
1998,5.12,51.18,1986-04-30,0.0,6.666666666666667e-05,0.0
1999,5.12,51.18,1986-05-01,6.49,0.0002,3.225
2000,5.12,51.18,1986-05-02,25.96,6.6,12.9
2001,5.12,51.18,1986-05-03,3.96,1.28,2.56
2002,5.12,51.18,1986-05-04,1.62,0.312,0.66
2003,5.12,51.18,1986-05-05,2.04,0.494,1.026
2004,5.12,51.18,1986-05-06,0.18,0.05,0.108
2005,5.12,51.18,1986-05-07,0.102,0.024,0.052
2006,5.12,51.18,1986-05-08,0.0232,0.00296,0.006
2007,5.12,51.18,1986-05-09,0.0176,0.00114,0.002
2008,5.12,51.18,1986-05-10,0.0136,0.00182,0.0035
2009,5.12,51.18,1986-05-11,0.00388,0.00028,0.00038
2010,5.12,51.18,1986-05-12,0.0732,0.0126,0.026459999999999997
2011,5.12,51.18,1986-05-13,0.0072,0.00046,0.00134
2012,5.12,51.18,1986-05-14,0.014,0.0006,0.0012
2013,5.12,51.18,1986-05-15,0.0112,0.0008,0.0016
2014,5.12,51.18,1986-05-16,0.0072,0.00132,0.00252
2015,5.12,51.18,1986-05-17,0.0112,0.00296,0.0056
2016,5.12,51.18,1986-05-18,0.0058,0.0015,0.00288
2017,5.12,51.18,1986-05-19,0.0172,0.00356,0.0074199999999999995
2018,5.12,51.18,1986-05-20,0.007,0.003,0.0062
2019,5.12,51.18,1986-05-21,0.00378,0.00124,0.00256
2020,5.12,51.18,1986-05-22,0.006,0.00182,0.00358
2021,5.12,51.18,1986-05-23,0.0086,0.0026,0.0058
2022,5.12,51.18,1986-05-24,0.0062,0.00258,0.005
2023,5.12,51.18,1986-05-25,0.00368,0.00142,0.00292
2024,5.12,51.18,1986-05-26,0.00878,0.00372,0.00754
2025,5.12,51.18,1986-05-27,0.003512,0.0014880000000000002,0.003016
2026,5.12,51.18,1986-05-28,0.002634,0.0011160000000000002,0.002262
2027,5.12,51.18,1986-05-29,0.0017560000000000002,0.0007440000000000003,0.0015080000000000002
2028,5.12,51.18,1986-05-30,0.0008780000000000003,0.00037200000000000037,0.0007540000000000003
2029,5.12,51.18,1986-05-31,0.0,0.0,0.0
2030,-0.4,39.48,1986-04-27,0.0,0.0,0.0
2031,-0.4,39.48,1986-04-28,0.0,0.0,0.0008
2032,-0.4,39.48,1986-04-29,0.0,0.0,0.0016
2033,-0.4,39.48,1986-04-30,0.0,0.0,0.0024000000000000002
2034,-0.4,39.48,1986-05-01,0.0,0.0,0.0064
2035,-0.4,39.48,1986-05-02,0.0,0.016,0.0148
2036,-0.4,39.48,1986-05-03,0.0,0.064,0.0
2037,-0.4,39.48,1986-05-04,0.0,0.0658,0.148
2038,-0.4,39.48,1986-05-05,0.0,0.0962,0.186
2039,-0.4,39.48,1986-05-06,0.0,0.03206666666666666,0.073275
2040,-0.4,39.48,1986-05-07,0.0,0.016033333333333323,0.053550000000000014
2041,-0.4,39.48,1986-05-08,0.0,0.0,0.03382500000000002
2042,-0.4,39.48,1986-05-09,0.0,0.0178,0.0282
2043,-0.4,39.48,1986-05-10,0.0,0.0,0.01232
2044,-0.4,39.48,1986-05-11,0.0,0.0,0.010539999999999999
2045,-0.4,39.48,1986-05-12,0.0,0.0,0.008759999999999999
2046,-0.4,39.48,1986-05-13,0.0,0.0,0.006979999999999998
2047,-0.4,39.48,1986-05-14,0.0,0.0,0.0104
2048,-0.4,39.48,1986-05-15,0.0,0.0,0.004894117647058823
2049,-0.4,39.48,1986-05-16,0.0,0.0,0.0045882352941176464
2050,-0.4,39.48,1986-05-17,0.0,0.0,0.00428235294117647
2051,-0.4,39.48,1986-05-18,0.0,0.0,0.003976470588235293
2052,-0.4,39.48,1986-05-19,0.0,0.0,0.0036705882352941165
2053,-0.4,39.48,1986-05-20,0.0,0.0,0.00336470588235294
2054,-0.4,39.48,1986-05-21,0.0,0.0,0.003058823529411763
2055,-0.4,39.48,1986-05-22,0.0,0.0,0.0027529411764705865
2056,-0.4,39.48,1986-05-23,0.0,0.0,0.00244705882352941
2057,-0.4,39.48,1986-05-24,0.0,0.0,0.002141176470588233
2058,-0.4,39.48,1986-05-25,0.0,0.0,0.0018352941176470565
2059,-0.4,39.48,1986-05-26,0.0,0.0,0.0015294117647058798
2060,-0.4,39.48,1986-05-27,0.0,0.0,0.0012235294117647032
2061,-0.4,39.48,1986-05-28,0.0,0.0,0.0009176470588235265
2062,-0.4,39.48,1986-05-29,0.0,0.0,0.0006117647058823499
2063,-0.4,39.48,1986-05-30,0.0,0.0,0.0003058823529411732
2064,-0.4,39.48,1986-05-31,0.0,0.0,0.0
2065,0.0,0.0,1986-04-27,0.0,0.0,0.0
2066,0.0,0.0,1986-04-28,14.0,0.0,4.0
2067,0.0,0.0,1986-04-29,18.0,0.0,6.0
2068,0.0,0.0,1986-04-30,10.0,0.0,4.0
2069,0.0,0.0,1986-05-01,0.0,0.0,0.094
2070,0.0,0.0,1986-05-02,0.6,0.0108,0.2902
2071,0.0,0.0,1986-05-03,0.0,0.082,0.199
2072,0.0,0.0,1986-05-04,0.0,0.0,0.2164
2073,0.0,0.0,1986-05-05,0.16,0.0,0.0022
2074,0.0,0.0,1986-05-06,0.0,0.0508,0.1326
2075,0.0,0.0,1986-05-07,0.4,0.0,0.08
2076,0.0,0.0,1986-05-08,0.0,0.0,0.0325
2077,0.0,0.0,1986-05-09,0.2,0.0,0.05
2078,0.0,0.0,1986-05-10,0.0,0.0,0.01716666666666667
2079,0.0,0.0,1986-05-11,0.005,0.0,0.00933333333333334
2080,0.0,0.0,1986-05-12,0.02,0.0,0.003
2081,0.0,0.0,1986-05-13,0.0,0.0,0.004
2082,0.0,0.0,1986-05-14,0.0,0.0,0.013
2083,0.0,0.0,1986-05-15,0.0,0.0,0.006571428571428571
2084,0.0,0.0,1986-05-16,0.0,0.0,0.006642857142857142
2085,0.0,0.0,1986-05-17,0.0,0.0,0.0067142857142857134
2086,0.0,0.0,1986-05-18,0.0,0.0,0.006785714285714285
2087,0.0,0.0,1986-05-19,0.0,0.0,0.006857142857142856
2088,0.0,0.0,1986-05-20,0.0,0.0,0.006928571428571427
2089,0.0,0.0,1986-05-21,0.0,0.0,0.014
2090,0.0,0.0,1986-05-22,0.0,0.0,0.005066666666666666
2091,0.0,0.0,1986-05-23,0.0,0.0,0.0031333333333333326
2092,0.0,0.0,1986-05-24,0.0,0.0,0.0024
2093,0.0,0.0,1986-05-25,0.0,0.0,0.0024
2094,0.0,0.0,1986-05-26,0.0,0.0,0.0036
2095,0.0,0.0,1986-05-27,0.0,0.0,0.0048
2096,0.0,0.0,1986-05-28,0.0,0.0,0.005999999999999999
2097,0.0,0.0,1986-05-29,0.0,0.0,0.007199999999999999
2098,0.0,0.0,1986-05-30,0.0,0.0,0.0168
2099,0.0,0.0,1986-05-31,0.0,0.0,0.0
2100,7.12,46.49,1986-04-27,0.0,0.0,0.0
2101,7.12,46.49,1986-04-28,0.27266666666666667,0.126,0.2619666666666667
2102,7.12,46.49,1986-04-29,0.5453333333333333,0.252,0.5239333333333334
2103,7.12,46.49,1986-04-30,1.6360000000000001,0.756,1.5718
2104,7.12,46.49,1986-05-01,15.17,2.072,4.292
2105,7.12,46.49,1986-05-02,9.25,1.6640000000000001,3.552
2106,7.12,46.49,1986-05-03,4.2940000000000005,0.8140000000000001,1.5339999999999998
2107,7.12,46.49,1986-05-04,1.1099999999999999,0.214,0.414
2108,7.12,46.49,1986-05-05,0.614,0.154,0.302
2109,7.12,46.49,1986-05-06,0.222,0.044,0.078
2110,7.12,46.49,1986-05-07,0.26,0.066,0.126
2111,7.12,46.49,1986-05-08,0.044,0.0,0.0162
2112,7.12,46.49,1986-05-09,0.021043478260869563,0.0,0.007747826086956521
2113,7.12,46.49,1986-05-10,0.020086956521739127,0.0,0.007395652173913043
2114,7.12,46.49,1986-05-11,0.01913043478260869,0.0,0.007043478260869564
2115,7.12,46.49,1986-05-12,0.018173913043478256,0.0,0.006691304347826086
2116,7.12,46.49,1986-05-13,0.01721739130434782,0.0,0.006339130434782608
2117,7.12,46.49,1986-05-14,0.016260869565217384,0.0,0.005986956521739129
2118,7.12,46.49,1986-05-15,0.015304347826086948,0.0,0.005634782608695651
2119,7.12,46.49,1986-05-16,0.014347826086956512,0.0,0.005282608695652172
2120,7.12,46.49,1986-05-17,0.013391304347826077,0.0,0.004930434782608694
2121,7.12,46.49,1986-05-18,0.012434782608695641,0.0,0.004578260869565216
2122,7.12,46.49,1986-05-19,0.011478260869565205,0.0,0.004226086956521737
2123,7.12,46.49,1986-05-20,0.01052173913043477,0.0,0.003873913043478259
2124,7.12,46.49,1986-05-21,0.009565217391304334,0.0,0.0035217391304347805
2125,7.12,46.49,1986-05-22,0.008608695652173898,0.0,0.003169565217391302
2126,7.12,46.49,1986-05-23,0.007652173913043462,0.0,0.0028173913043478237
2127,7.12,46.49,1986-05-24,0.006695652173913026,0.0,0.0024652173913043453
2128,7.12,46.49,1986-05-25,0.00573913043478259,0.0,0.002113043478260867
2129,7.12,46.49,1986-05-26,0.004782608695652155,0.0,0.0017608695652173885
2130,7.12,46.49,1986-05-27,0.003826086956521719,0.0,0.00140869565217391
2131,7.12,46.49,1986-05-28,0.002869565217391283,0.0,0.0010565217391304317
2132,7.12,46.49,1986-05-29,0.0019130434782608473,0.0,0.0007043478260869533
2133,7.12,46.49,1986-05-30,0.0009565217391304115,0.0,0.0003521739130434749
2134,7.12,46.49,1986-05-31,0.0,0.0,0.0
2135,8.48,46.15,1986-04-27,0.0,0.0,0.0
2136,8.48,46.15,1986-04-28,0.5735,0.10175,0.0
2137,8.48,46.15,1986-04-29,1.147,0.2035,0.0
2138,8.48,46.15,1986-04-30,1.7205,0.30524999999999997,0.0
2139,8.48,46.15,1986-05-01,4.588,0.814,0.0
2140,8.48,46.15,1986-05-02,5.18,2.96,0.0
2141,8.48,46.15,1986-05-03,2.368,0.74,0.0
2142,8.48,46.15,1986-05-04,0.962,0.236,0.0
2143,8.48,46.15,1986-05-05,0.1628,0.052,0.0
2144,8.48,46.15,1986-05-06,0.666,0.296,0.0
2145,8.48,46.15,1986-05-07,0.888,0.74,0.0
2146,8.48,46.15,1986-05-08,0.244,0.0888,0.0
2147,8.48,46.15,1986-05-09,0.11669565217391303,0.04246956521739131,0.0
2148,8.48,46.15,1986-05-10,0.11139130434782607,0.04053913043478261,0.0
2149,8.48,46.15,1986-05-11,0.1060869565217391,0.03860869565217392,0.0
2150,8.48,46.15,1986-05-12,0.10078260869565214,0.03667826086956522,0.0
2151,8.48,46.15,1986-05-13,0.09547826086956518,0.03474782608695653,0.0
2152,8.48,46.15,1986-05-14,0.09017391304347822,0.03281739130434783,0.0
2153,8.48,46.15,1986-05-15,0.08486956521739125,0.030886956521739138,0.0
2154,8.48,46.15,1986-05-16,0.07956521739130429,0.028956521739130443,0.0
2155,8.48,46.15,1986-05-17,0.07426086956521732,0.02702608695652175,0.0
2156,8.48,46.15,1986-05-18,0.06895652173913036,0.025095652173913054,0.0
2157,8.48,46.15,1986-05-19,0.0636521739130434,0.02316521739130436,0.0
2158,8.48,46.15,1986-05-20,0.058347826086956434,0.021234782608695664,0.0
2159,8.48,46.15,1986-05-21,0.05304347826086947,0.01930434782608697,0.0
2160,8.48,46.15,1986-05-22,0.047739130434782506,0.017373913043478274,0.0
2161,8.48,46.15,1986-05-23,0.04243478260869554,0.01544347826086958,0.0
2162,8.48,46.15,1986-05-24,0.03713043478260858,0.013513043478260885,0.0
2163,8.48,46.15,1986-05-25,0.031826086956521615,0.01158260869565219,0.0
2164,8.48,46.15,1986-05-26,0.02652173913043465,0.009652173913043495,0.0
2165,8.48,46.15,1986-05-27,0.021217391304347688,0.0077217391304348,0.0
2166,8.48,46.15,1986-05-28,0.015913043478260724,0.005791304347826105,0.0
2167,8.48,46.15,1986-05-29,0.01060869565217376,0.0038608695652174105,0.0
2168,8.48,46.15,1986-05-30,0.005304347826086797,0.0019304347826087156,0.0
2169,8.48,46.15,1986-05-31,0.0,0.0,0.0
2170,7.42,46.42,1986-04-27,0.0,0.0,0.0
2171,7.42,46.42,1986-04-28,3.107075,0.609025,1.1965000000000001
2172,7.42,46.42,1986-04-29,6.21415,1.21805,2.3930000000000002
2173,7.42,46.42,1986-04-30,9.321225,1.8270750000000002,3.5895
2174,7.42,46.42,1986-05-01,24.8566,4.8722,9.572000000000001
2175,7.42,46.42,1986-05-02,10.8854,2.109,3.9737999999999998
2176,7.42,46.42,1986-05-03,4.7064,0.8066,1.6354
2177,7.42,46.42,1986-05-04,0.7696,0.208,0.4034
2178,7.42,46.42,1986-05-05,0.7126,0.2058,0.4122
2179,7.42,46.42,1986-05-06,1.1892,0.2368,0.5018
2180,7.42,46.42,1986-05-07,0.3804,0.128,0.253
2181,7.42,46.42,1986-05-08,0.0738,0.01,0.0212
2182,7.42,46.42,1986-05-09,0.0418,0.0026,0.005
2183,7.42,46.42,1986-05-10,0.0268,0.002,0.0036
2184,7.42,46.42,1986-05-11,0.0138,0.0004,0.0008
2185,7.42,46.42,1986-05-12,0.0068,0.0,0.0006
2186,7.42,46.42,1986-05-13,0.0066,0.0,0.0
2187,7.42,46.42,1986-05-14,0.0122,0.0012,0.0018
2188,7.42,46.42,1986-05-15,0.0048000000000000004,0.0003,0.0007
2189,7.42,46.42,1986-05-16,0.007,0.0,0.001
2190,7.42,46.42,1986-05-17,0.00255,0.00025,0.00075
2191,7.42,46.42,1986-05-18,0.0032,0.001,0.002
2192,7.42,46.42,1986-05-19,0.001476923076923077,0.00046153846153846153,0.0009230769230769231
2193,7.42,46.42,1986-05-20,0.001353846153846154,0.00042307692307692304,0.0008461538461538461
2194,7.42,46.42,1986-05-21,0.001230769230769231,0.00038461538461538456,0.0007692307692307691
2195,7.42,46.42,1986-05-22,0.001107692307692308,0.0003461538461538461,0.0006923076923076922
2196,7.42,46.42,1986-05-23,0.000984615384615385,0.0003076923076923076,0.0006153846153846152
2197,7.42,46.42,1986-05-24,0.000861538461538462,0.0002692307692307691,0.0005384615384615382
2198,7.42,46.42,1986-05-25,0.000738461538461539,0.00023076923076923063,0.00046153846153846126
2199,7.42,46.42,1986-05-26,0.000615384615384616,0.00019230769230769214,0.0003846153846153843
2200,7.42,46.42,1986-05-27,0.0004923076923076929,0.00015384615384615366,0.0003076923076923073
2201,7.42,46.42,1986-05-28,0.0003692307692307699,0.00011538461538461518,0.00023076923076923036
2202,7.42,46.42,1986-05-29,0.0002461538461538469,7.69230769230767e-05,0.0001538461538461534
2203,7.42,46.42,1986-05-30,0.00012307692307692388,3.846153846153821e-05,7.692307692307642e-05
2204,7.42,46.42,1986-05-31,8.673617379884035e-19,0.0,0.0
2205,9.78,47.51,1986-04-27,0.0,0.0,0.0
2206,9.78,47.51,1986-04-28,0.0028366666666666666,0.1007325,0.00037966666666666666
2207,9.78,47.51,1986-04-29,0.005673333333333333,0.201465,0.0007593333333333333
2208,9.78,47.51,1986-04-30,0.01702,0.3021975,0.002278
2209,9.78,47.51,1986-05-01,4.8026,0.80586,1.184
2210,9.78,47.51,1986-05-02,9.768,3.663,6.734
2211,9.78,47.51,1986-05-03,5.957,2.32804,4.44
2212,9.78,47.51,1986-05-04,2.3606,0.64306,1.2432
2213,9.78,47.51,1986-05-05,0.3034,0.188848,0.34928
2214,9.78,47.51,1986-05-06,0.6512,0.22792,0.4218
2215,9.78,47.51,1986-05-07,1.332,0.46398,0.8362
2216,9.78,47.51,1986-05-08,0.20572,0.054538,0.0999
2217,9.78,47.51,1986-05-09,0.05106,0.00407,0.006216
2218,9.78,47.51,1986-05-10,0.04366,0.00407,0.00666
2219,9.78,47.51,1986-05-11,0.0296,0.002522,0.004218
2220,9.78,47.51,1986-05-12,0.0185,0.001546,0.00296
2221,9.78,47.51,1986-05-13,0.01332,0.001302,0.002294
2222,9.78,47.51,1986-05-14,0.01332,0.00293,0.00481
2223,9.78,47.51,1986-05-15,0.01258,0.002116,0.002738
2224,9.78,47.51,1986-05-16,0.005896874999999999,0.000991875,0.0012834375
2225,9.78,47.51,1986-05-17,0.005503749999999999,0.0009257499999999999,0.0011978750000000002
2226,9.78,47.51,1986-05-18,0.005110624999999999,0.0008596249999999999,0.0011123125000000002
2227,9.78,47.51,1986-05-19,0.004717499999999999,0.0007934999999999999,0.0010267500000000003
2228,9.78,47.51,1986-05-20,0.004324374999999998,0.0007273749999999999,0.0009411875000000004
2229,9.78,47.51,1986-05-21,0.003931249999999998,0.0006612499999999999,0.0008556250000000005
2230,9.78,47.51,1986-05-22,0.003538124999999998,0.000595125,0.0007700625000000006
2231,9.78,47.51,1986-05-23,0.0031449999999999976,0.000529,0.0006845000000000006
2232,9.78,47.51,1986-05-24,0.0027518749999999974,0.00046287499999999996,0.0005989375000000007
2233,9.78,47.51,1986-05-25,0.002358749999999997,0.00039674999999999997,0.0005133750000000008
2234,9.78,47.51,1986-05-26,0.001965624999999997,0.00033062499999999997,0.0004278125000000009
2235,9.78,47.51,1986-05-27,0.0015724999999999966,0.0002645,0.000342250000000001
2236,9.78,47.51,1986-05-28,0.0011793749999999964,0.00019837499999999998,0.00025668750000000106
2237,9.78,47.51,1986-05-29,0.0007862499999999962,0.00013225,0.00017112500000000114
2238,9.78,47.51,1986-05-30,0.0003931249999999959,6.6125e-05,8.556250000000122e-05
2239,9.78,47.51,1986-05-31,0.0,0.0,0.0
2240,15.36,47.08,1986-04-27,0.0,0.0,0.0
2241,15.36,47.08,1986-04-28,8.460666666666667,0.954415,1.7636666666666667
2242,15.36,47.08,1986-04-29,16.921333333333333,1.90883,3.5273333333333334
2243,15.36,47.08,1986-04-30,50.764,5.72649,10.582
2244,15.36,47.08,1986-05-01,32.116,3.82987,7.2964
2245,15.36,47.08,1986-05-02,5.4686,1.0175,1.7168
2246,15.36,47.08,1986-05-03,19.462,3.8258,7.0004
2247,15.36,47.08,1986-05-04,9.383464285714286,1.844582142857143,3.3751928571428573
2248,15.36,47.08,1986-05-05,9.035928571428572,1.7762642857142859,3.2501857142857147
2249,15.36,47.08,1986-05-06,8.688392857142858,1.7079464285714288,3.125178571428572
2250,15.36,47.08,1986-05-07,8.340857142857145,1.6396285714285717,3.0001714285714294
2251,15.36,47.08,1986-05-08,7.993321428571431,1.5713107142857146,2.8751642857142867
2252,15.36,47.08,1986-05-09,7.645785714285717,1.5029928571428575,2.750157142857144
2253,15.36,47.08,1986-05-10,7.298250000000003,1.4346750000000004,2.6251500000000014
2254,15.36,47.08,1986-05-11,6.950714285714289,1.3663571428571433,2.5001428571428588
2255,15.36,47.08,1986-05-12,6.603178571428575,1.2980392857142862,2.375135714285716
2256,15.36,47.08,1986-05-13,6.2556428571428615,1.229721428571429,2.2501285714285735
2257,15.36,47.08,1986-05-14,5.908107142857148,1.161403571428572,2.125121428571431
2258,15.36,47.08,1986-05-15,5.560571428571434,1.0930857142857149,2.000114285714288
2259,15.36,47.08,1986-05-16,5.21303571428572,1.0247678571428578,1.8751071428571455
2260,15.36,47.08,1986-05-17,4.865500000000006,0.9564500000000007,1.7501000000000029
2261,15.36,47.08,1986-05-18,4.517964285714292,0.8881321428571436,1.6250928571428602
2262,15.36,47.08,1986-05-19,4.1704285714285785,0.8198142857142865,1.5000857142857176
2263,15.36,47.08,1986-05-20,3.8228928571428646,0.7514964285714294,1.375078571428575
2264,15.36,47.08,1986-05-21,3.475357142857151,0.6831785714285723,1.2500714285714323
2265,15.36,47.08,1986-05-22,3.127821428571437,0.6148607142857152,1.1250642857142896
2266,15.36,47.08,1986-05-23,2.780285714285723,0.5465428571428581,1.000057142857147
2267,15.36,47.08,1986-05-24,2.4327500000000093,0.478225000000001,0.8750500000000043
2268,15.36,47.08,1986-05-25,2.0852142857142955,0.4099071428571439,0.7500428571428617
2269,15.36,47.08,1986-05-26,1.7376785714285816,0.3415892857142868,0.625035714285719
2270,15.36,47.08,1986-05-27,1.3901428571428678,0.2732714285714297,0.5000285714285764
2271,15.36,47.08,1986-05-28,1.042607142857154,0.20495357142857262,0.3750214285714337
2272,15.36,47.08,1986-05-29,0.6950714285714401,0.13663571428571553,0.2500142857142911
2273,15.36,47.08,1986-05-30,0.34753571428572627,0.06831785714285843,0.12500714285714842
2274,15.36,47.08,1986-05-31,0.0,1.3322676295501878e-15,5.773159728050814e-15
2275,11.41,47.28,1986-04-27,0.0,0.0,0.0
2276,11.41,47.28,1986-04-28,2.8786,0.6349199999999999,1.1618
2277,11.41,47.28,1986-04-29,5.7572,1.2698399999999999,2.3236
2278,11.41,47.28,1986-04-30,8.6358,1.9047599999999998,3.4854
2279,11.41,47.28,1986-05-01,11.5144,2.5396799999999997,4.6472
2280,11.41,47.28,1986-05-02,28.786,6.3492,11.618
2281,11.41,47.28,1986-05-03,25.16,4.87586,9.25
2282,11.41,47.28,1986-05-04,9.286999999999999,2.09198,3.7518
2283,11.41,47.28,1986-05-05,11.026,2.59666,4.958
2284,11.41,47.28,1986-05-06,16.2652,2.8083,5.091200000000001
2285,11.41,47.28,1986-05-07,17.094,5.19332,9.2574
2286,11.41,47.28,1986-05-08,1.26022,0.33618200000000004,0.6215999999999999
2287,11.41,47.28,1986-05-09,0.4736,0.008954,0.023754
2288,11.41,47.28,1986-05-10,0.41218,0.009652,0.021755999999999998
2289,11.41,47.28,1986-05-11,0.38924000000000003,0.012558,0.026788
2290,11.41,47.28,1986-05-12,0.15266200000000002,0.010823999999999999,0.013986
2291,11.41,47.28,1986-05-13,0.18167,0.009438,0.018944000000000003
2292,11.41,47.28,1986-05-14,0.172568,0.014648,0.02368
2293,11.41,47.28,1986-05-15,0.02257,0.003256,0.004366
2294,11.41,47.28,1986-05-16,0.0105796875,0.00152625,0.0020465625
2295,11.41,47.28,1986-05-17,0.009874375000000001,0.0014245,0.0019101250000000004
2296,11.41,47.28,1986-05-18,0.009169062500000002,0.00132275,0.0017736875000000005
2297,11.41,47.28,1986-05-19,0.008463750000000003,0.0012209999999999999,0.0016372500000000007
2298,11.41,47.28,1986-05-20,0.007758437500000003,0.0011192499999999998,0.0015008125000000008
2299,11.41,47.28,1986-05-21,0.007053125000000004,0.0010174999999999997,0.001364375000000001
2300,11.41,47.28,1986-05-22,0.0063478125000000045,0.0009157499999999997,0.0012279375000000012
2301,11.41,47.28,1986-05-23,0.005642500000000005,0.0008139999999999996,0.0010915000000000013
2302,11.41,47.28,1986-05-24,0.004937187500000006,0.0007122499999999996,0.0009550625000000015
2303,11.41,47.28,1986-05-25,0.0042318750000000065,0.0006104999999999995,0.0008186250000000016
2304,11.41,47.28,1986-05-26,0.003526562500000007,0.0005087499999999994,0.0006821875000000018
2305,11.41,47.28,1986-05-27,0.0028212500000000078,0.0004069999999999994,0.000545750000000002
2306,11.41,47.28,1986-05-28,0.0021159375000000084,0.0003052499999999993,0.0004093125000000021
2307,11.41,47.28,1986-05-29,0.001410625000000009,0.00020349999999999925,0.0002728750000000023
2308,11.41,47.28,1986-05-30,0.0007053125000000098,0.0001017499999999992,0.00013643750000000244
2309,11.41,47.28,1986-05-31,0.0,0.0,0.0
2310,14.33,46.63,1986-04-27,0.0,0.0,0.0
2311,14.33,46.63,1986-04-28,5.35501,0.7293439999999999,1.3627099999999999
2312,14.33,46.63,1986-04-29,10.71002,1.4586879999999998,2.7254199999999997
2313,14.33,46.63,1986-04-30,32.13006,4.3760639999999995,8.17626
2314,14.33,46.63,1986-05-01,10.323,2.3199,4.736
2315,14.33,46.63,1986-05-02,8.51,2.442,4.514
2316,14.33,46.63,1986-05-03,4.218,1.5466,2.96
2317,14.33,46.63,1986-05-04,2.3236,1.0582,1.85
2318,14.33,46.63,1986-05-05,6.489800000000001,1.9291800000000001,3.3966
2319,14.33,46.63,1986-05-06,4.255,1.29426,2.3162
2320,14.33,46.63,1986-05-07,4.42002,0.9768,1.9092
2321,14.33,46.63,1986-05-08,1.9536,0.8758640000000001,1.5591800000000002
2322,14.33,46.63,1986-05-09,0.32338,0.018231999999999998,0.0296
2323,14.33,46.63,1986-05-10,0.242942,0.015382,0.026417999999999997
2324,14.33,46.63,1986-05-11,0.296814,0.01359,0.019757999999999998
2325,14.33,46.63,1986-05-12,0.24486599999999997,0.017662,0.029082
2326,14.33,46.63,1986-05-13,0.239242,0.018070000000000003,0.027454
2327,14.33,46.63,1986-05-14,0.19055,0.020589999999999997,0.041513999999999995
2328,14.33,46.63,1986-05-15,0.10589400000000002,0.015543999999999999,0.025382
2329,14.33,46.63,1986-05-16,0.018278,0.003824,0.006364
2330,14.33,46.63,1986-05-17,0.008529733333333333,0.0017845333333333334,0.0029698666666666666
2331,14.33,46.63,1986-05-18,0.007920466666666666,0.0016570666666666668,0.0027577333333333332
2332,14.33,46.63,1986-05-19,0.007311199999999999,0.0015296,0.0025456
2333,14.33,46.63,1986-05-20,0.006701933333333332,0.0014021333333333334,0.0023334666666666665
2334,14.33,46.63,1986-05-21,0.006092666666666665,0.0012746666666666668,0.002121333333333333
2335,14.33,46.63,1986-05-22,0.005483399999999998,0.0011472000000000001,0.0019091999999999998
2336,14.33,46.63,1986-05-23,0.004874133333333331,0.0010197333333333335,0.0016970666666666664
2337,14.33,46.63,1986-05-24,0.004264866666666664,0.0008922666666666668,0.001484933333333333
2338,14.33,46.63,1986-05-25,0.0036555999999999967,0.0007648000000000002,0.0012727999999999997
2339,14.33,46.63,1986-05-26,0.0030463333333333297,0.0006373333333333335,0.0010606666666666664
2340,14.33,46.63,1986-05-27,0.0024370666666666627,0.0005098666666666668,0.000848533333333333
2341,14.33,46.63,1986-05-28,0.0018277999999999957,0.0003824000000000002,0.0006363999999999996
2342,14.33,46.63,1986-05-29,0.0012185333333333288,0.00025493333333333353,0.0004242666666666663
2343,14.33,46.63,1986-05-30,0.0006092666666666618,0.00012746666666666687,0.00021213333333333292
2344,14.33,46.63,1986-05-31,0.0,0.0,0.0
2345,14.3,48.31,1986-04-27,0.0,0.0,0.0
2346,14.3,48.31,1986-04-28,40.803887666666675,7.094768999999999,9.146885333333334
2347,14.3,48.31,1986-04-29,81.60777533333335,14.189537999999999,18.293770666666667
2348,14.3,48.31,1986-04-30,244.82332600000004,42.568614,54.881312
2349,14.3,48.31,1986-05-01,189.295616,43.13543,66.974252
2350,14.3,48.31,1986-05-02,26.243288000000003,6.82716,11.049809999999999
2351,14.3,48.31,1986-05-03,55.272262,13.763494,24.13327
2352,14.3,48.31,1986-05-04,16.487316,6.368822000000001,10.571387999999999
2353,14.3,48.31,1986-05-05,8.48777,3.000108,4.773424
2354,14.3,48.31,1986-05-06,7.353718000000001,1.8973019999999998,2.909896
2355,14.3,48.31,1986-05-07,4.09451,1.284308,0.971994
2356,14.3,48.31,1986-05-08,0.869668,0.337346,0.585052
2357,14.3,48.31,1986-05-09,0.180836,0.11391733333333331,0.0
